"points","all_attributes","date","day","period","nswprice","nswdemand","vicprice","vicdemand","transfer"
"2016","0.9999999999999999","0.0","1.0","0.0","0.1875","0.20833333333333334","0.0","0.0","0.0"
"2064","1.0","0.0","1.0","0.0","0.8333333333333334","0.041666666666666685","0.0","0.0","0.0"
"2112","0.9999999999999998","0.0","1.0","0.0","0.12499999999999997","0.04166666666666668","0.0","0.0","0.0"
"2160","0.9999999999999997","0.0","1.0","0.0","0.12500000000000003","0.0","0.0","0.0","0.0"
"2208","1.0","0.0","1.0","0.0","0.6666666666666666","0.3958333333333333","0.0","0.0","0.0"
"2256","0.9999999999999998","0.0","1.0","0.0","0.25","0.12500000000000003","0.0","0.0","0.0"
"2304","1.0000000000000002","0.0","1.0","0.0","0.4375","0.5208333333333334","0.0","0.0","0.0"
"2352","0.9999999999999998","0.0","1.0","0.0","0.5416666666666667","0.1875","0.0","0.0","0.0"
"2400","0.9999999999999996","0.0","1.0","0.0","0.3541666666666667","0.08333333333333334","0.0","0.0","0.0"
"2448","0.9999999999999998","0.0","1.0","0.0","0.20833333333333331","0.0625","0.0","0.0","0.0"
"2496","0.9999999999999997","0.0","1.0","0.0","0.2916666666666667","0.04166666666666667","0.0","0.0","0.0"
"2544","1.0000000000000002","0.0","1.0","0.0","0.125","0.39583333333333337","0.0","0.0","0.0"
"2592","0.9999999999999999","0.0","1.0","0.0","0.3541666666666667","0.25","0.0","0.0","0.0"
"2640","1.0","0.0","1.0","0.0","0.375","0.5416666666666666","0.0","0.0","0.0"
"2688","0.9999999999999999","0.0","1.0","0.0","0.5","0.16666666666666666","0.0","0.0","0.0"
"2736","0.9999999999999999","0.0","1.0","0.0","0.5416666666666666","0.10416666666666669","0.0","0.0","0.0"
"2784","0.9999999999999996","0.0","1.0","0.0","0.12499999999999996","0.020833333333333332","0.0","0.0","0.0"
"2832","0.9999999999999996","0.0","1.0","0.0","0.20833333333333331","0.08333333333333337","0.0","0.0","0.0"
"2880","0.9999999999999997","0.0","1.0","0.0","0.8124999999999999","0.4375","0.0","0.0","0.0"
"2928","0.9999999999999997","0.0","1.0","0.0","0.0625","0.18749999999999997","0.0","0.0","0.0"
"2976","0.9999999999999999","0.0","1.0","0.0","0.47916666666666663","0.5208333333333333","0.0","0.0","0.0"
"3024","0.9999999999999999","0.0","1.0","0.0","0.41666666666666663","0.1875","0.0","0.0","0.0"
"3072","0.9999999999999997","0.0","1.0","0.0","0.39583333333333337","0.14583333333333331","0.0","0.0","0.0"
"3120","0.9999999999999996","0.0","1.0","0.0","0.49999999999999994","0.04166666666666665","0.0","0.0","0.0"
"3168","0.9999999999999999","0.0","1.0","0.0","0.1875","0.020833333333333343","0.0","0.0","0.0"
"3216","0.9999999999999998","0.0","1.0","0.0","0.41666666666666663","0.29166666666666663","0.0","0.0","0.0"
"3264","0.9999999999999997","0.0","1.0","0.0","0.16666666666666669","0.18749999999999997","0.0","0.0","0.0"
"3312","0.9999999999999998","0.0","1.0","0.0","0.25","0.4791666666666667","0.0","0.0","0.0"
"3360","0.9999999999999999","0.0","1.0","0.0","0.3333333333333333","0.08333333333333334","0.0","0.0","0.0"
"3408","1.0","0.0","1.0","0.0","0.22916666666666666","0.02083333333333333","0.0","0.0","0.0"
"3456","0.9999999999999999","0.0","1.0","0.0","0.22916666666666666","0.16666666666666669","0.0","0.0","0.0"
"3504","1.0000000000000002","0.0","1.0","0.0","0.625","0.14583333333333331","0.0","0.0","0.0"
"3552","1.0","0.0","1.0","0.0","0.125","0.4166666666666667","0.0","0.0","0.0"
"3600","1.0","0.0","1.0","0.0","0.16666666666666663","0.16666666666666666","0.0","0.0","0.0"
"3648","0.9999999999999998","0.0","1.0","0.0","0.16666666666666663","0.4375","0.0","0.0","0.0"
"3696","1.0","0.0","1.0","0.0","0.06250000000000003","0.20833333333333334","0.0","0.0","0.0"
"3744","1.0","0.0","1.0","0.0","0.20833333333333334","0.12500000000000003","0.0","0.0","0.0"
"3792","1.0","0.0","1.0","0.0","0.39583333333333337","0.20833333333333334","0.0","0.0","0.0"
"3840","1.0","0.0","1.0","0.0","0.18749999999999997","0.16666666666666666","0.0","0.0","0.0"
"3888","0.9999999999999999","0.0","1.0","0.0","0.16666666666666669","0.39583333333333326","0.0","0.0","0.0"
"3936","0.9999999999999998","0.0","1.0","0.0","0.125","0.25","0.0","0.0","0.0"
"3984","0.9999999999999996","0.0","1.0","0.0","0.37500000000000006","0.4166666666666667","0.0","0.0","0.0"
"4032","0.9999999999999999","0.0","1.0","0.0","0.4791666666666667","0.10416666666666666","0.0","0.0","0.0"
"4080","0.9999999999999997","0.0","1.0","0.0","0.5625","0.06250000000000003","0.0","0.0","0.0"
"4128","0.9999999999999998","0.0","1.0","0.0","0.20833333333333331","0.125","0.0","0.0","0.0"
"4176","0.9999999999999997","0.0","1.0","0.0","0.16666666666666669","0.12500000000000003","0.0","0.0","0.0"
"4224","0.9999999999999999","0.0","1.0","0.0","0.10416666666666663","0.4583333333333333","0.0","0.0","0.0"
"4272","0.9999999999999998","0.0","1.0","0.0","0.29166666666666674","0.20833333333333331","0.0","0.0","0.0"
"4320","0.9999999999999998","0.0","1.0","0.0","0.08333333333333336","0.45833333333333337","0.0","0.0","0.0"
"4368","0.9999999999999994","0.0","1.0","0.0","0.8124999999999999","0.20833333333333331","0.0","0.0","0.0"
"4416","0.9999999999999999","0.0","1.0","0.0","0.47916666666666663","0.06250000000000003","0.0","0.0","0.0"
"4464","0.9999999999999998","0.0","1.0","0.0","0.3333333333333333","0.27083333333333337","0.0","0.0","0.0"
"4512","0.9999999999999998","0.0","1.0","0.0","0.20833333333333331","0.04166666666666667","0.0","0.0","0.0"
"4560","1.0","0.0","1.0","0.0","0.24999999999999997","0.41666666666666663","0.0","0.0","0.0"
"4608","0.9999999999999997","0.0","1.0","0.0","0.27083333333333337","0.16666666666666669","0.0","0.0","0.0"
"4656","0.9999999999999997","0.0","1.0","0.0","0.5208333333333334","0.3958333333333333","0.0","0.0","0.0"
"4704","0.9999999999999998","0.0","1.0","0.0","0.22916666666666669","0.14583333333333334","0.0","0.0","0.0"
"4752","0.9999999999999997","0.0","1.0","0.0","0.1875","0.08333333333333331","0.0","0.0","0.0"
"4800","0.9999999999999997","0.0","1.0","0.0","0.3541666666666667","0.08333333333333334","0.0","0.0","0.0"
"4848","1.0","0.0","1.0","0.0","0.1875","0.125","0.0","0.0","0.0"
"4896","1.0","0.0","1.0","0.0","0.625","0.3125","0.0","0.0","0.0"
"4944","0.9999999999999999","0.0","1.0","0.0","0.35416666666666663","0.12500000000000003","0.0","0.0","0.0"
"4992","0.9999999999999997","0.0","1.0","0.0","0.6041666666666667","0.6250000000000001","0.0","0.0","0.0"
"5040","1.0","0.0","1.0","0.0","0.2708333333333333","0.27083333333333337","0.0","0.0","0.0"
"5088","1.0000000000000002","0.0","1.0","0.0","0.39583333333333337","0.0","0.0","0.0","0.0"
"5136","0.9999999999999999","0.0","1.0","0.0","0.3958333333333333","0.22916666666666666","0.0","0.0","0.0"
"5184","0.9999999999999997","0.0","1.0","0.0","0.6041666666666667","0.35416666666666663","0.0","0.0","0.0"
"5232","0.9999999999999997","0.0","1.0","0.0","0.47916666666666674","0.45833333333333337","0.0","0.0","0.0"
"5280","1.0000000000000002","0.0","1.0","0.0","0.29166666666666674","0.22916666666666669","0.0","0.0","0.0"
"5328","0.9999999999999997","0.0","1.0","0.0","0.6875","0.4375","0.0","0.0","0.0"
"5376","1.0","0.0","1.0","0.0","0.2708333333333333","0.16666666666666663","0.0","0.0","0.0"
"5424","0.9999999999999997","0.0","1.0","0.0","0.7083333333333333","0.22916666666666666","0.0","0.0","0.0"
"5472","0.9999999999999998","0.0","1.0","0.0","0.0833333333333333","0.125","0.0","0.0","0.0"
"5520","1.0","0.0","1.0","0.0","0.6875","0.4375","0.0","0.0","0.0"
"5568","0.9999999999999998","0.0","1.0","0.0","0.29166666666666663","0.4375","0.0","0.0","0.0"
"5616","0.9999999999999997","0.0","1.0","0.0","0.08333333333333333","0.3125","0.0","0.0","0.0"
"5664","0.9999999999999996","0.0","1.0","0.0","0.12500000000000003","0.35416666666666663","0.0","0.0","0.0"
"5712","1.0000000000000002","0.0","1.0","0.0","0.20833333333333337","0.1875","0.0","0.0","0.0"
"5760","0.9999999999999998","0.0","1.0","0.0","0.020833333333333287","0.1875","0.0","0.0","0.0"
"5808","1.0","0.0","1.0","0.0","0.16666666666666669","0.10416666666666666","0.0","0.0","0.0"
"5856","1.0000000000000002","0.0","1.0","0.0","0.10416666666666671","0.08333333333333334","0.0","0.0","0.0"
"5904","1.0000000000000002","0.0","1.0","0.0","0.33333333333333337","0.4791666666666667","0.0","0.0","0.0"
"5952","0.9999999999999999","0.0","1.0","0.0","0.14583333333333334","0.20833333333333331","0.0","0.0","0.0"
"6000","0.9999999999999997","0.0","1.0","0.0","0.5416666666666666","0.5833333333333334","0.0","0.0","0.0"
"6048","1.0","0.0","1.0","0.0","0.24999999999999994","0.16666666666666669","0.0","0.0","0.0"
"6096","0.9999999999999998","0.0","1.0","0.0","0.02083333333333333","0.08333333333333334","0.0","0.0","0.0"
"6144","0.9999999999999999","0.0","1.0","0.0","0.06250000000000003","0.125","0.0","0.0","0.0"
"6192","0.9999999999999998","0.0","1.0","0.0","0.041666666666666664","0.10416666666666666","0.0","0.0","0.0"
"6240","0.9999999999999997","0.0","1.0","0.0","0.35416666666666663","0.45833333333333337","0.0","0.0","0.0"
"6288","0.9999999999999998","0.0","1.0","0.0","0.16666666666666663","0.22916666666666669","0.0","0.0","0.0"
"6336","0.9999999999999999","0.0","1.0","0.0","0.5833333333333333","0.5625","0.0","0.0","0.0"
"6384","0.9999999999999998","0.0","1.0","0.0","0.27083333333333326","0.14583333333333331","0.0","0.0","0.0"
"6432","1.0000000000000002","0.0","1.0","0.0","0.7291666666666667","0.1875","0.0","0.0","0.0"
"6480","0.9999999999999999","0.0","1.0","0.0","0.12499999999999999","0.18750000000000003","0.0","0.0","0.0"
"6528","1.0","0.0","1.0","0.0","0.2708333333333333","0.16666666666666663","0.0","0.0","0.0"
"6576","1.0","0.0","1.0","0.0","0.2708333333333333","0.35416666666666663","0.0","0.0","0.0"
"6624","1.0","0.0","1.0","0.0","0.33333333333333337","0.22916666666666663","0.0","0.0","0.0"
"6672","0.9999999999999999","0.0","1.0","0.0","0.37500000000000006","0.5833333333333334","0.0","0.0","0.0"
"6720","0.9999999999999999","0.0","1.0","0.0","0.375","0.14583333333333334","0.0","0.0","0.0"
"6768","1.0","0.0","1.0","0.0","0.375","0.18749999999999997","0.0","0.0","0.0"
"6816","1.0","0.0","1.0","0.0","0.35416666666666663","0.12499999999999997","0.0","0.0","0.0"
"6864","1.0000000000000002","0.0","1.0","0.0","0.41666666666666663","0.125","0.0","0.0","0.0"
"6912","0.9999999999999998","0.0","1.0","0.0","0.7291666666666666","0.33333333333333337","0.0","0.0","0.0"
"6960","1.0","0.0","1.0","0.0","0.27083333333333326","0.2916666666666667","0.0","0.0","0.0"
"7008","1.0","0.0","1.0","0.0","0.3750000000000001","0.6041666666666667","0.0","0.0","0.0"
"7056","1.0","0.0","1.0","0.0","0.625","0.125","0.0","0.0","0.0"
"7104","1.0","0.0","1.0","0.0","0.3125","0.10416666666666664","0.0","0.0","0.0"
"7152","0.9999999999999999","0.0","1.0","0.0","0.16666666666666666","0.04166666666666666","0.0","0.0","0.0"
"7200","1.0","0.0","1.0","0.0","0.39583333333333337","0.062499999999999965","0.0","0.0","0.0"
"7248","0.9999999999999997","0.0","1.0","0.0","0.2916666666666667","0.6041666666666667","0.0","0.0","0.0"
"7296","0.9999999999999999","0.0","1.0","0.0","0.22916666666666666","0.12499999999999999","0.0","0.0","0.0"
"7344","1.0","0.0","1.0","0.0","0.1875","0.10416666666666666","0.0","0.0","0.0"
"7392","1.0000000000000002","0.0","1.0","0.0","0.1875","0.5625","0.0","0.0","0.0"
"7440","0.9999999999999998","0.0","1.0","0.0","0.14583333333333331","0.08333333333333337","0.0","0.0","0.0"
"7488","1.0","0.0","1.0","0.0","0.18749999999999997","0.22916666666666669","0.0","0.0","0.0"
"7536","1.0","0.0","1.0","0.0","0.39583333333333337","0.22916666666666669","0.0","0.0","0.0"
"7584","0.9999999999999998","0.0","1.0","0.0","0.5625","0.5625","0.0","0.0","0.0"
"7632","1.0000000000000002","0.0","1.0","0.0","0.22916666666666666","0.3125","0.0","0.0","0.0"
"7680","0.9999999999999999","0.0","1.0","0.0","0.39583333333333326","0.6041666666666666","0.0","0.0","0.0"
"7728","1.0","0.0","1.0","0.0","0.5208333333333333","0.22916666666666663","0.0","0.0","0.0"
"7776","0.9999999999999999","0.0","1.0","0.0","0.22916666666666666","0.04166666666666667","0.0","0.0","0.0"
"7824","0.9999999999999999","0.0","1.0","0.0","0.10416666666666669","0.20833333333333334","0.0","0.0","0.0"
"7872","0.9999999999999997","0.0","1.0","0.0","0.125","0.02083333333333333","0.0","0.0","0.0"
"7920","1.0","0.0","1.0","0.0","0.3125","0.5416666666666667","0.0","0.0","0.0"
"7968","1.0","0.0","1.0","0.0","0.22916666666666666","0.29166666666666663","0.0","0.0","0.0"
"8016","0.9999999999999999","0.0","1.0","0.0","0.16666666666666666","0.6041666666666667","0.0","0.0","0.0"
"8064","1.0000000000000002","0.0","1.0","0.0","0.041666666666666644","0.08333333333333329","0.0","0.0","0.0"
"8112","1.0","0.0","1.0","0.0","0.5208333333333333","0.062499999999999944","0.0","0.0","0.0"
"8160","0.9999999999999999","0.0","1.0","0.0","0.16666666666666669","0.041666666666666685","0.0","0.0","0.0"
"8208","0.9999999999999999","0.0","1.0","0.0","0.22916666666666663","0.14583333333333331","0.0","0.0","0.0"
"8256","0.9999999999999999","0.0","1.0","0.0","0.33333333333333326","0.5","0.0","0.0","0.0"
"8304","1.0","0.0","1.0","0.0","0.02083333333333335","0.2916666666666667","0.0","0.0","0.0"
"8352","1.0","0.0","1.0","0.0","0.14583333333333334","0.625","0.0","0.0","0.0"
"8400","0.9999999999999998","0.0","1.0","0.0","0.1875","0.10416666666666666","0.0","0.0","0.0"
"8448","0.9999999999999999","0.0","1.0","0.0","0.1041666666666667","0.1875","0.0","0.0","0.0"
"8496","1.0","0.0","1.0","0.0","0.27083333333333326","0.10416666666666669","0.0","0.0","0.0"
"8544","0.9999999999999999","0.0","1.0","0.0","0.14583333333333331","0.16666666666666669","0.0","0.0","0.0"
"8592","0.9999999999999999","0.0","1.0","0.0","0.4375","0.5","0.0","0.0","0.0"
"8640","1.0","0.0","1.0","0.0","0.06250000000000001","0.29166666666666663","0.0","0.0","0.0"
"8688","0.9999999999999998","0.0","1.0","0.0","0.3958333333333333","0.6458333333333333","0.0","0.0","0.0"
"8736","1.0000000000000002","0.0","1.0","0.0","0.41666666666666663","0.14583333333333334","0.0","0.0","0.0"
"8784","1.0000000000000002","0.0","1.0","0.0","0.4166666666666667","0.3541666666666667","0.0","0.0","0.0"
"8832","1.0","0.0","1.0","0.0","0.1666666666666667","0.22916666666666663","0.0","0.0","0.0"
"8880","1.0","0.0","1.0","0.0","0.25000000000000006","0.20833333333333331","0.0","0.0","0.0"
"8928","0.9999999999999999","0.0","1.0","0.0","0.24999999999999997","0.4583333333333333","0.0","0.0","0.0"
"8976","0.9999999999999999","0.0","1.0","0.0","0.5208333333333334","0.3125","0.0","0.0","0.0"
"9024","0.9999999999999998","0.0","1.0","0.0","0.10416666666666666","0.6458333333333334","0.0","0.0","0.0"
"9072","0.9999999999999999","1.0","1.0","0.0","0.6041666666666667","0.14583333333333331","0.0","0.0","0.0"
"9120","0.9999999999999998","0.0","1.0","0.0","0.6041666666666666","0.27083333333333337","0.0","0.0","0.0"
"9168","1.0","0.0","1.0","0.0","0.020833333333333356","0.27083333333333326","0.0","0.0","0.0"
"9216","1.0","0.0","1.0","0.0","0.04166666666666665","0.10416666666666666","0.0","0.0","0.0"
"9264","0.9999999999999997","0.0","1.0","0.0","0.6458333333333333","0.5833333333333334","0.0","0.0","0.0"
"9312","0.9999999999999999","0.0","1.0","0.0","0.4375","0.14583333333333334","0.0","0.0","0.0"
"9360","0.9999999999999997","0.0","1.0","0.0","0.22916666666666663","0.6458333333333334","0.0","0.0","0.0"
"9408","0.9999999999999997","0.0","1.0","0.0","0.1875","0.14583333333333334","0.0","0.0","0.0"
"9456","0.9999999999999999","0.0","1.0","0.0","0.14583333333333331","0.125","0.0","0.0","0.0"
"9504","0.9999999999999998","0.0","1.0","0.0","0.16666666666666669","0.16666666666666666","0.0","0.0","0.0"
"9552","0.9999999999999999","0.0","1.0","0.0","0.45833333333333337","0.3541666666666667","0.0","0.0","0.0"
"9600","1.0","0.0","1.0","0.0","0.6041666666666666","0.6041666666666666","0.0","0.0","0.0"
"9648","1.0","0.0","1.0","0.0","0.22916666666666663","0.3958333333333333","0.0","0.0","0.0"
"9696","1.0","0.0","1.0","0.0","0.25000000000000006","0.6041666666666667","0.0","0.0","0.0"
"9744","0.9999999999999999","0.0","1.0","0.0","0.125","0.35416666666666663","0.0","0.0","0.0"
"9792","0.9999999999999998","0.0","1.0","0.0","0.10416666666666669","0.3333333333333333","0.0","0.0","0.0"
"9840","0.9999999999999998","0.0","1.0","0.0","0.35416666666666663","0.10416666666666669","0.0","0.0","0.0"
"9888","1.0","0.0","1.0","0.0","0.20833333333333337","0.08333333333333333","0.0","0.0","0.0"
"9936","0.9999999999999999","0.0","1.0","0.0","0.27083333333333337","0.5","0.0","0.0","0.0"
"9984","1.0","0.0","1.0","0.0","0.45833333333333337","0.14583333333333334","0.0","0.0","0.0"
"10032","0.9999999999999998","0.0","1.0","0.0","0.125","0.6875","0.0","0.0","0.0"
"10080","0.9999999999999999","0.0","1.0","0.0","0.04166666666666668","0.41666666666666663","0.0","0.0","0.0"
"10128","0.9999999999999997","0.0","1.0","0.0","0.0625","0.39583333333333337","0.0","0.0","0.0"
"10176","0.9999999999999997","0.0","1.0","0.0","0.35416666666666663","0.33333333333333337","0.0","0.0","0.0"
"10224","1.0","0.0","1.0","0.0","0.10416666666666669","0.35416666666666674","0.0","0.0","0.0"
"10272","1.0000000000000002","0.0","1.0","0.0","0.0625","0.5625","0.0","0.0","0.0"
"10320","0.9999999999999998","0.0","1.0","0.0","0.2916666666666667","0.41666666666666663","0.0","0.0","0.0"
"10368","1.0","0.0","1.0","0.0","0.20833333333333334","0.5833333333333333","0.0","0.0","0.0"
"10416","0.9999999999999999","0.0","1.0","0.0","0.0625","0.04166666666666666","0.0","0.0","0.0"
"10464","0.9999999999999997","0.0","1.0","0.0","0.29166666666666663","0.14583333333333331","0.0","0.0","0.0"
"10512","0.9999999999999999","0.0","1.0","0.0","0.6458333333333334","0.04166666666666667","0.0","0.0","0.0"
"10560","1.0","0.0","1.0","0.0","0.3125","0.16666666666666669","0.0","0.0","0.0"
"10608","0.9999999999999999","0.0","1.0","0.0","0.5416666666666666","0.41666666666666663","0.0","0.0","0.0"
"10656","1.0","0.0","1.0","0.0","0.24999999999999997","0.29166666666666663","0.0","0.0","0.0"
"10704","1.0000000000000002","0.0","1.0","0.0","0.39583333333333337","0.7291666666666667","0.0","0.0","0.0"
"10752","1.0","0.0","1.0","0.0","0.24999999999999997","0.3541666666666667","0.0","0.0","0.0"
"10800","0.9999999999999999","0.0","1.0","0.0","0.12499999999999996","0.1875","0.0","0.0","0.0"
"10848","1.0","0.0","1.0","0.0","0.20833333333333331","0.10416666666666667","0.0","0.0","0.0"
"10896","1.0","0.0","1.0","0.0","0.35416666666666663","0.27083333333333337","0.0","0.0","0.0"
"10944","1.0000000000000002","0.0","1.0","0.0","0.5833333333333334","0.39583333333333337","0.0","0.0","0.0"
"10992","1.0","0.0","1.0","0.0","0.16666666666666663","0.0625","0.0","0.0","0.0"
"11040","0.9999999999999999","0.0","1.0","0.0","0.4791666666666667","0.39583333333333337","0.0","0.0","0.0"
"11088","1.0","0.0","1.0","0.0","0.18750000000000003","0.24999999999999997","0.0","0.0","0.0"
"11136","0.9999999999999999","0.0","1.0","0.0","0.45833333333333337","0.5833333333333334","0.0","0.0","0.0"
"11184","0.9999999999999999","0.0","1.0","0.0","0.5625","0.16666666666666663","0.0","0.0","0.0"
"11232","0.9999999999999998","0.0","1.0","0.0","0.20833333333333337","0.16666666666666663","0.0","0.0","0.0"
"11280","1.0","0.0","1.0","0.0","0.20833333333333337","0.125","0.0","0.0","0.0"
"11328","1.0","0.0","1.0","0.0","0.08333333333333334","0.29166666666666663","0.0","0.0","0.0"
"11376","1.0","0.0","1.0","0.0","0.14583333333333334","0.5416666666666667","0.0","0.0","0.0"
"11424","1.0000000000000002","0.0","1.0","0.0","0.12499999999999994","0.04166666666666666","0.0","0.0","0.0"
"11472","1.0","0.0","1.0","0.0","0.1458333333333333","0.47916666666666663","0.0","0.0","0.0"
"11520","0.9999999999999999","0.0","1.0","0.0","0.14583333333333331","0.5833333333333333","0.0","0.0","0.0"
"11568","0.9999999999999998","0.0","1.0","0.0","0.31250000000000006","0.22916666666666663","0.0","0.0","0.0"
"11616","0.9999999999999999","0.0","1.0","0.0","0.08333333333333336","0.22916666666666666","0.0","0.0","0.0"
"11664","0.9999999999999998","0.0","1.0","0.0","0.20833333333333331","0.020833333333333343","0.0","0.0","0.0"
"11712","1.0000000000000004","0.0","1.0","0.0","0.20833333333333337","0.5833333333333333","0.0","0.0","0.0"
"11760","1.0","0.0","1.0","0.0","0.20833333333333334","0.35416666666666663","0.0","0.0","0.0"
"11808","1.0","0.0","1.0","0.0","0.6458333333333334","0.2083333333333333","0.0","0.0","0.0"
"11856","1.0","0.0","1.0","0.0","0.06249999999999998","0.18749999999999997","0.0","0.0","0.0"
"11904","1.0","0.0","1.0","0.0","0.625","0.020833333333333315","0.0","0.0","0.0"
"11952","0.9999999999999998","0.0","1.0","0.0","0.41666666666666674","0.35416666666666674","0.0","0.0","0.0"
"12000","0.9999999999999999","0.0","1.0","0.0","0.10416666666666666","0.29166666666666663","0.0","0.0","0.0"
"12048","0.9999999999999999","0.0","1.0","0.0","0.08333333333333337","0.5416666666666667","0.0","0.0","0.0"
"12096","0.9999999999999998","0.0","1.0","0.0","0.12499999999999994","0.2708333333333333","0.0","0.0","0.0"
"12144","1.0","0.0","1.0","0.0","0.02083333333333337","0.10416666666666667","0.0","0.0","0.0"
"12192","0.9999999999999999","0.0","1.0","0.0","0.3541666666666667","0.125","0.0","0.0","0.0"
"12240","1.0","0.0","1.0","0.0","0.06250000000000001","0.18749999999999997","0.0","0.0","0.0"
"12288","0.9999999999999999","0.0","1.0","0.0","0.1875","0.4166666666666667","0.0","0.0","0.0"
"12336","0.9999999999999999","0.0","1.0","0.0","0.20833333333333337","0.04166666666666667","0.0","0.0","0.0"
"12384","1.0000000000000002","0.0","1.0","0.0","0.2708333333333333","0.7083333333333334","0.0","0.0","0.0"
"12432","1.0","0.0","1.0","0.0","0.04166666666666666","0.06250000000000003","0.0","0.0","0.0"
"12480","0.9999999999999998","0.0","1.0","0.0","0.062499999999999986","0.04166666666666666","0.0","0.0","0.0"
"12528","0.9999999999999998","0.0","1.0","0.0","0.020833333333333356","0.04166666666666668","0.0","0.0","0.0"
"12576","1.0","0.0","1.0","0.0","0.6666666666666666","0.375","0.0","0.0","0.0"
"12624","0.9999999999999998","0.0","1.0","0.0","0.1458333333333333","0.4375","0.0","0.0","0.0"
